iter,tau_e,Re_B,Re_T,Re_L,lambda_t,eta_cell,eta_domain,kmax_eta_cell,kmax_eta_domain,L_TKE,ils,eps0,TKE,u_rms,frac_x,frac_y,frac_z
150000,  4.315460E+03,  6.703973E+02,  5.521413E+01,  1.085923E+02,  2.108424E+01,  1.441817E+00,  3.538750E-02,  4.529601E+00,  4.529601E+00,  1.425784E+02,  4.146738E+01,  1.143198E-08,  1.385001E-04,  9.609028E-03,  3.366629E-01,  3.139087E-01,  3.494284E-01
151000,  4.301248E+03,  6.734553E+02,  5.593751E+01,  1.092243E+02,  2.126348E+01,  1.444641E+00,  3.545683E-02,  4.538474E+00,  4.538474E+00,  1.456743E+02,  4.151933E+01,  1.134284E-08,  1.397665E-04,  9.652859E-03,  3.367376E-01,  3.227582E-01,  3.405042E-01
152000,  4.285303E+03,  6.767161E+02,  5.661872E+01,  1.098757E+02,  2.141872E+01,  1.446408E+00,  3.550018E-02,  4.544024E+00,  4.544024E+00,  1.485248E+02,  4.156572E+01,  1.128753E-08,  1.411233E-04,  9.699598E-03,  3.329775E-01,  3.333111E-01,  3.337114E-01
153000,  4.268676E+03,  6.799468E+02,  5.709278E+01,  1.104970E+02,  2.149543E+01,  1.445549E+00,  3.547911E-02,  4.541326E+00,  4.541326E+00,  1.503049E+02,  4.160211E+01,  1.131437E-08,  1.424740E-04,  9.745904E-03,  3.274552E-01,  3.470710E-01,  3.254738E-01
154000,  4.252868E+03,  6.829521E+02,  5.733451E+01,  1.110630E+02,  2.149146E+01,  1.442232E+00,  3.539769E-02,  4.530904E+00,  4.530904E+00,  1.509133E+02,  4.163124E+01,  1.141883E-08,  1.437362E-04,  9.788980E-03,  3.246058E-01,  3.553911E-01,  3.200031E-01
155000,  4.234453E+03,  6.855543E+02,  5.722830E+01,  1.114265E+02,  2.137022E+01,  1.435426E+00,  3.523064E-02,  4.509522E+00,  4.509522E+00,  1.497839E+02,  4.160892E+01,  1.163694E-08,  1.448336E-04,  9.826279E-03,  3.252745E-01,  3.587294E-01,  3.159960E-01
156000,  4.206523E+03,  6.877609E+02,  5.698080E+01,  1.114052E+02,  2.120953E+01,  1.427723E+00,  3.504160E-02,  4.485324E+00,  4.485324E+00,  1.480149E+02,  4.146751E+01,  1.189010E-08,  1.457675E-04,  9.857906E-03,  3.291506E-01,  3.595172E-01,  3.113322E-01
157000,  4.179021E+03,  6.898483E+02,  5.697666E+01,  1.113497E+02,  2.114381E+01,  1.423351E+00,  3.493429E-02,  4.471589E+00,  4.471589E+00,  1.475455E+02,  4.132144E+01,  1.203687E-08,  1.466537E-04,  9.887827E-03,  3.322484E-01,  3.593933E-01,  3.083582E-01
158000,  4.154349E+03,  6.920418E+02,  5.702483E+01,  1.113974E+02,  2.109462E+01,  1.419439E+00,  3.483828E-02,  4.459300E+00,  4.459300E+00,  1.473266E+02,  4.120810E+01,  1.217010E-08,  1.475878E-04,  9.919266E-03,  3.328741E-01,  3.589590E-01,  3.081668E-01
159000,  4.129654E+03,  6.942606E+02,  5.695887E+01,  1.114464E+02,  2.100288E+01,  1.414084E+00,  3.470685E-02,  4.442477E+00,  4.442477E+00,  1.465163E+02,  4.109447E+01,  1.235550E-08,  1.485356E-04,  9.951068E-03,  3.335546E-01,  3.570412E-01,  3.094042E-01
